0.00103936	117	14	20	13	4	7	0	20	16	6	3	1	4	0.857143	11	2.45455	0	16	0.5	0.875	2	1	1.09091	12	0	0	100	20	0	44	0	3	14	25	0	2	1	1	0	58	0	32957	0	0	1.48	1.56	13
6.49597e-05	154	18	29	15	7	7	0	29	22	8	4	2	3.14286	1.14286	17	2.52941	0	16	0.875	0.875	3	1	1.17647	18	0	0	100	20	1	61	0	5	18	32	0	2	1	1	0	58	0	32975	0	0	1.4375	1.5625	15
6.49597e-05	144	18	25	14	4	7	0	25	21	7	3	1	5.25	1	16	2.4375	0	16	0.5	0.875	2	1	1.0625	17	0	0	100	20	0	57	0	4	18	31	0	2	1	1	0	58	0	32993	0	0	1.45161	1.58065	15
0.000129919	141	17	24	14	4	7	0	24	20	7	3	1	5	1	16	2.4375	0	16	0.5	0.875	2	1	1.0625	17	0	0	100	20	0	55	0	4	17	30	0	2	1	1	0	58	0	33010	0	0	1.46667	1.56667	15
0.000259839	148	16	27	15	7	7	0	27	20	8	4	2	2.85714	1.14286	17	2.52941	0	16	0.875	0.875	3	1	1.17647	19	0	0	100	20	1	57	0	5	16	29	0	2	1	1	0	58	0	33026	0	0	1.37931	1.55172	12
0.000129919	151	17	28	15	7	7	0	28	21	8	4	2	3	1.14286	17	2.52941	0	16	0.875	0.875	3	1	1.17647	18	0	0	100	20	1	59	0	5	17	31	0	2	1	1	0	58	0	33043	0	0	1.45161	1.54839	15
0.000129919	141	17	24	14	4	7	0	24	20	7	3	1	5	1	16	2.4375	0	16	0.5	0.875	2	1	1.0625	17	0	0	100	20	0	55	0	4	17	30	0	2	1	1	0	58	0	33060	0	0	1.46667	1.56667	15
0.000259839	138	16	23	14	4	7	0	23	19	7	3	1	4.75	1	16	2.4375	0	16	0.5	0.875	2	1	1.0625	17	0	0	100	20	0	53	0	4	16	29	0	2	1	1	0	58	0	33076	0	0	1.48276	1.55172	15
6.49597e-05	151	18	29	15	7	7	0	29	22	8	4	2	3.14286	1.14286	16	2.5625	0	16	0.875	0.875	3	1	1.1875	17	0	0	100	20	1	60	0	5	18	31	0	2	1	1	0	58	0	33094	0	0	1.45161	1.58065	15
6.49597e-05	141	18	25	14	4	7	0	25	21	7	3	1	5.25	1	15	2.46667	0	16	0.5	0.875	2	1	1.06667	16	0	0	100	20	0	56	0	4	18	30	0	2	1	1	0	58	0	33112	0	0	1.46667	1.6	15
0.000129919	138	17	24	14	4	7	0	24	20	7	3	1	5	1	15	2.46667	0	16	0.5	0.875	2	1	1.06667	16	0	0	100	20	0	54	0	4	17	29	0	2	1	1	0	58	0	33129	0	0	1.48276	1.58621	15
0.000259839	145	16	27	15	7	7	0	27	20	8	4	2	2.85714	1.14286	16	2.5625	0	16	0.875	0.875	3	1	1.1875	18	0	0	100	20	1	56	0	5	16	28	0	2	1	1	0	58	0	33145	0	0	1.39286	1.57143	12
0.000129919	148	17	28	15	7	7	0	28	21	8	4	2	3	1.14286	16	2.5625	0	16	0.875	0.875	3	1	1.1875	17	0	0	100	20	1	58	0	5	17	30	0	2	1	1	0	58	0	33162	0	0	1.46667	1.56667	15
0.000129919	138	17	24	14	4	7	0	24	20	7	3	1	5	1	15	2.46667	0	16	0.5	0.875	2	1	1.06667	16	0	0	100	20	0	54	0	4	17	29	0	2	1	1	0	58	0	33179	0	0	1.48276	1.58621	15
0.000259839	135	16	23	14	4	7	0	23	19	7	3	1	4.75	1	15	2.46667	0	16	0.5	0.875	2	1	1.06667	16	0	0	100	20	0	52	0	4	16	28	0	2	1	1	0	58	0	33195	0	0	1.5	1.57143	15
0.000129919	143	17	28	15	7	7	0	28	21	8	4	2	3	1.14286	14	2.57143	0	16	0.875	0.875	3	1	1.21429	15	0	0	100	20	1	57	0	5	17	29	0	2	1	1	0	58	0	33212	0	0	1.44828	1.58621	14
0.000129919	133	17	24	14	4	7	0	24	20	7	3	1	5	1	13	2.46154	0	16	0.5	0.875	2	1	1.07692	14	0	0	100	20	0	53	0	4	17	28	0	2	1	1	0	58	0	33229	0	0	1.46429	1.60714	14
0.000259839	130	16	23	14	4	7	0	23	19	7	3	1	4.75	1	13	2.46154	0	16	0.5	0.875	2	1	1.07692	14	0	0	100	20	0	51	0	4	16	27	0	2	1	1	0	58	0	33245	0	0	1.48148	1.59259	14
0.000519678	137	15	26	15	7	7	0	26	19	8	4	2	2.71429	1.14286	14	2.57143	0	16	0.875	0.875	3	1	1.21429	16	0	0	100	20	1	53	0	5	15	26	0	2	1	1	0	58	0	33260	0	0	1.38462	1.57692	11
0.000259839	140	16	27	15	7	7	0	27	20	8	4	2	2.85714	1.14286	14	2.57143	0	16	0.875	0.875	3	1	1.21429	15	0	0	100	20	1	55	0	5	16	28	0	2	1	1	0	58	0	33276	0	0	1.46429	1.57143	14
0.000259839	130	16	23	14	4	7	0	23	19	7	3	1	4.75	1	13	2.46154	0	16	0.5	0.875	2	1	1.07692	14	0	0	100	20	0	51	0	4	16	27	0	2	1	1	0	58	0	33292	0	0	1.48148	1.59259	14
0.000519678	127	15	22	14	4	7	0	22	18	7	3	1	4.5	1	13	2.46154	0	16	0.5	0.875	2	1	1.07692	14	0	0	100	20	0	49	0	4	15	26	0	2	1	1	0	58	0	33307	0	0	1.5	1.57692	14
0.000268221	93	11	15	9	6	6	0	15	9	3	3	1	1.5	0.5	9	2.44444	0	16	0.75	0.75	3	1	1.33333	8	0	0	100	20	1	32	0	1	11	20	0	2	1	1	0	58	0	33318	0	0	1.35	1.5	8
0.000259839	130	15	25	14	7	7	0	25	18	7	4	2	2.57143	1	12	2.58333	0	16	0.875	0.875	3	1	1.25	13	0	0	100	20	1	50	0	4	15	27	0	2	1	1	0	58	0	33333	0	0	1.44444	1.59259	13
0.000259839	120	15	21	13	4	7	0	21	17	6	3	1	4.25	0.857143	11	2.45455	0	16	0.5	0.875	2	1	1.09091	12	0	0	100	20	0	46	0	3	15	26	0	2	1	1	0	58	0	33348	0	0	1.46154	1.61538	13
0.000519678	117	14	20	13	4	7	0	20	16	6	3	1	4	0.857143	11	2.45455	0	16	0.5	0.875	2	1	1.09091	12	0	0	100	20	0	44	0	3	14	25	0	2	1	1	0	58	0	33362	0	0	1.48	1.6	13
0.00103936	124	13	23	14	7	7	0	23	16	7	4	2	2.28571	1	12	2.58333	0	16	0.875	0.875	3	1	1.25	14	0	0	100	20	1	46	0	4	13	24	0	2	1	1	0	58	0	33375	0	0	1.375	1.58333	10
0.000519678	127	14	24	14	7	7	0	24	17	7	4	2	2.42857	1	12	2.58333	0	16	0.875	0.875	3	1	1.25	13	0	0	100	20	1	48	0	4	14	26	0	2	1	1	0	58	0	33389	0	0	1.46154	1.57692	13
0.000519678	117	14	20	13	4	7	0	20	16	6	3	1	4	0.857143	11	2.45455	0	16	0.5	0.875	2	1	1.09091	12	0	0	100	20	0	44	0	3	14	25	0	2	1	1	0	58	0	33403	0	0	1.48	1.6	13
0.00103936	114	13	19	13	4	7	0	19	15	6	3	1	3.75	0.857143	11	2.45455	0	16	0.5	0.875	2	1	1.09091	12	0	0	100	20	0	42	0	3	13	24	0	2	1	1	0	58	0	33416	0	0	1.5	1.58333	13
6.49597e-05	151	17	28	15	7	7	0	28	21	8	4	2	3	1.14286	17	2.52941	0	16	0.875	0.875	3	1	1.17647	18	0	0	100	20	1	59	0	5	17	31	0	2	1	1	0	58	0	33433	0	0	1.45161	1.58065	15
6.49597e-05	141	17	24	14	4	7	0	24	20	7	3	1	5	1	16	2.4375	0	16	0.5	0.875	2	1	1.0625	17	0	0	100	20	0	55	0	4	17	30	0	2	1	1	0	58	0	33450	0	0	1.46667	1.6	15
