1.81421	63	4	20	10	9	9	0	20	11	1	6	1	1.22222	0.111111	0	0	0	8	0.409091	0.409091	3	1	2	-1	10000000000	0	30	0	5	4	9	0	2	0	0	0	0	2	27058	0	0	1.33333	0	4
45.7885	30	3	7	5	3	5	0	7	4	0	2	0	1.33333	0	0	0	0	8	0.136364	0.227273	0	0	0	0	0	0	12	0	2	3	5	0	1	0	0	0	0	1	27059	0	0	1.4	0	3
100	25	2	7	5	5	5	0	7	2	0	2	0	0.4	0	2	2.5	0	5	1	1	0	0	0	0	0	0	5	0	0	2	4	1	0	0	0	0	0	0	27064	0	0	1.25	0	2
6.25	59	2	8	23	5	21	0	8	3	2	1	2	0.6	0.0952381	5	2	0	10	0.0549451	0.230769	3	2	1	-1	10000000000	0	6	0	0	2	6	0	1	0	0	0	0	1	27066	0	0	1.16667	0	2
87.5	55	2	7	22	5	21	0	7	2	1	1	1	0.4	0.047619	5	2	0	10	0.0549451	0.230769	2	1	1	-1	10000000000	0	6	0	0	2	5	0	1	0	0	0	0	1	27068	0	0	1.2	0	2
3.75	68	2	11	25	8	22	0	11	3	3	2	2	0.375	0.136364	8	2	1	10	0.0879121	0.241758	2	0	2	-1	10000000000	0	11	0	2	2	6	0	2	0	0	0	0	2	27069	0	0	1.16667	0	2
100	15	1	4	3	2	3	0	4	2	0	2	0	1	0	2	2	0	2	0.4	0.6	1	1	0	-1	10000000000	0	2	0	0	1	2	0	0	0	0	0	0	0	22202205	0	0	0.5	0	0
100	16	1	2	3	2	3	0	2	0	0	0	0	0	0	1	1	0	7	0.1	0.15	0	0	0	0	0	0	1	0	0	1	2	1	0	0	0	0	0	0	22202265	0	0	1	0	1
75	30	1	8	5	5	5	0	8	3	0	2	0	0.6	0	4	1	0	5	0.454545	0.454545	2	1	1	-1	10000000000	0	4	0	1	1	3	1	0	0	0	0	0	0	22202266	0	0	1	0	1
25	31	2	10	5	6	5	0	10	4	0	2	0	0.666667	0	1	2	1	5	0.545455	0.454545	3	1	2	-1	10000000000	0	2	0	0	2	5	2	1	0	0	0	0	1	22202270	0	0	1.2	0	2
80	50	7	10	4	4	3	3	7	6	1	3	1	1.5	0.333333	6	1.66667	0	7	0.166667	0.125	1	0	1	-1	10000000000	0	19	0	1	7	12	1	1	0	0	0	0	1	24400874	0	0	1.5	0	7
20	121	23	25	12	10	8	14	11	15	4	5	2	1.5	0.5	15	1.46667	0	7	0.416667	0.333333	1	0	1	-1	10000000000	0	51	0	0	24	34	3	1	0	0	0	0	1	24416680	0	0	1.94118	0	33
