not,33,2,6,11,3,9,0,6,3,2,3,2,1,0.222222,3,2.33333,0,4,0.230769,0.692308,0,0,0,0,0,0,9,0,0,2,7,0,1,1,1,0,22,0,116,0,0,2.14286,0,9
not,33,2,6,11,3,9,0,6,3,2,3,2,1,0.222222,3,2.33333,0,4,0.230769,0.692308,0,0,0,0,0,0,9,0,0,2,7,0,1,1,1,0,22,0,118,0,0,2.14286,0,9
not,33,2,6,11,3,9,0,6,3,2,3,2,1,0.222222,3,2.33333,0,4,0.230769,0.692308,0,0,0,0,0,0,9,0,0,2,7,0,1,1,1,0,22,0,120,0,0,2.14286,0,9
not,33,2,6,11,3,9,0,6,3,2,3,2,1,0.222222,3,2.33333,0,4,0.230769,0.692308,0,0,0,0,0,0,9,0,0,2,7,0,1,1,1,0,22,0,122,0,0,2.14286,0,9
not,33,2,6,10,3,9,0,6,3,1,3,1,1,0.111111,4,2.25,0,4,0.230769,0.692308,0,0,0,0,0,0,10,0,0,2,7,0,1,1,1,0,22,0,124,0,0,2.14286,0,9
not,48,5,5,13,5,13,2,3,0,0,0,0,0,0,11,0.727273,0,4,0.384615,1,0,0,0,0,0,0,14,0,0,5,10,0,1,1,1,0,22,0,129,0,0,1.4,0,5
not,46,5,5,13,5,13,2,3,0,0,0,0,0,0,10,0.7,0,4,0.384615,1,0,0,0,0,0,0,13,0,0,5,9,0,1,1,1,0,22,0,134,0,0,1.44444,0,5
not,42,4,4,13,4,13,1,3,0,0,0,0,0,0,9,0.777778,0,4,0.307692,1,0,0,0,0,0,0,10,0,0,4,8,0,1,1,1,0,22,0,138,0,0,1.375,0,4
not,46,5,5,13,5,13,2,3,0,0,0,0,0,0,10,0.6,0,4,0.384615,1,0,0,0,0,0,0,14,0,0,5,9,0,1,1,1,0,22,0,143,0,0,1.44444,0,5
not,44,5,5,13,5,13,2,3,0,0,0,0,0,0,9,0.555556,0,4,0.384615,1,0,0,0,0,0,0,13,0,0,5,8,0,1,1,1,0,22,0,148,0,0,1.5,0,5
not,40,4,4,13,4,13,1,3,0,0,0,0,0,0,8,0.625,0,4,0.307692,1,0,0,0,0,0,0,10,0,0,4,7,0,1,1,1,0,22,0,152,0,0,1.42857,0,4
not,11,1,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,3,0.142857,0.142857,0,0,0,0,0,0,3,0,0,1,3,0,0,0,0,0,0,0,153,0,0,1.33333,0,2
not,59,5,12,10,9,5,8,4,3,5,2,1,0.333333,1,9,1.77778,0,3,0.642857,0.357143,1,0,1,-1,10000000000,0,29,0,1,5,9,1,0,0,0,0,0,0,157,0,0,1.33333,0,4
not,61,5,13,9,10,4,10,3,3,5,2,1,0.3,1.25,10,1.9,0,3,0.714286,0.285714,2,0,2,-1,10000000000,0,30,0,1,5,8,1,0,0,0,0,0,0,161,0,0,1.125,0,2
not,47,4,7,9,7,4,6,1,0,5,0,1,0,1.25,8,1.75,0,3,0.5,0.285714,0,0,0,0,0,0,24,0,0,4,8,0,0,0,0,0,0,0,164,0,0,1.375,0,4
not,39,5,12,4,9,4,8,4,3,0,2,0,0.333333,0,2,1.5,0,3,0.642857,0.285714,1,0,1,-1,10000000000,0,17,0,1,5,8,1,0,0,0,0,0,0,168,0,0,1.375,0,4
not,41,5,13,3,10,3,10,3,3,0,2,0,0.3,0,3,2,0,3,0.714286,0.214286,2,0,2,-1,10000000000,0,18,0,1,5,7,1,0,0,0,0,0,0,172,0,0,1.14286,0,2
not,27,4,7,3,7,3,6,1,0,0,0,0,0,0,1,1,0,3,0.5,0.214286,0,0,0,0,0,0,12,0,0,4,7,0,0,0,0,0,0,0,175,0,0,1.42857,0,4
not,35,4,11,4,8,4,7,4,3,0,2,0,0.375,0,2,1.5,0,3,0.571429,0.285714,1,0,1,-1,10000000000,0,14,0,1,4,7,1,0,0,0,0,0,0,178,0,0,1.42857,0,4
not,37,4,12,3,9,3,9,3,3,0,2,0,0.333333,0,3,2,0,3,0.642857,0.214286,2,0,2,-1,10000000000,0,15,0,1,4,6,1,0,0,0,0,0,0,181,0,0,1.16667,0,2
not,23,3,6,3,6,3,5,1,0,0,0,0,0,0,1,1,0,3,0.428571,0.214286,0,0,0,0,0,0,9,0,0,3,6,0,0,0,0,0,0,0,183,0,0,1.5,0,4
not,9,1,2,3,2,3,1,1,0,0,0,0,0,0,0,0,0,1,0.666667,1,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,184,0,0,1,0,1
not,12,1,3,3,3,3,2,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,3,0,0,1,3,0,0,0,0,0,0,0,185,0,0,1,0,1
not,79,7,15,12,11,10,1,14,4,2,3,2,0.363636,0.2,9,1.44444,0,9,0.611111,0.555556,4,2,2,-1,10000000000,0,25,0,2,9,15,2,2,1.5,1,0,47.5,0,7,0,0,1.4,0,7
not,75,7,14,11,10,10,1,13,4,1,3,1,0.4,0.1,9,1.44444,0,9,0.555556,0.555556,4,2,2,-1,10000000000,0,23,0,1,9,14,2,2,1.5,1,0,47.5,0,14,0,0,1.42857,0,7
not,81,6,17,15,10,12,1,16,7,3,4,3,0.7,0.25,8,1.625,0,9,0.555556,0.666667,4,3,1,-1,10000000000,0,23,0,3,7,13,2,2,1.5,1,0,47.5,0,20,0,0,1.38462,0,6
not,76,6,14,12,11,10,1,13,3,2,3,2,0.272727,0.2,9,1.44444,0,9,0.611111,0.555556,4,2,2,-1,10000000000,0,23,0,2,8,14,2,2,1.5,1,0,47.5,0,26,0,0,1.42857,0,7
not,72,6,13,11,10,10,1,12,3,1,3,1,0.3,0.1,9,1.44444,0,9,0.555556,0.555556,4,2,2,-1,10000000000,0,21,0,1,8,13,2,2,1.5,1,0,47.5,0,32,0,0,1.46154,0,7
not,78,5,16,15,9,12,1,15,7,3,4,3,0.777778,0.25,8,1.625,0,9,0.5,0.666667,4,3,1,-1,10000000000,0,21,0,3,6,12,2,2,1.5,1,0,47.5,0,37,0,0,1.41667,0,6
not,67,5,15,8,8,7,4,11,7,1,7,1,0.875,0.142857,11,1.90909,0,9,0.444444,0.388889,2,1,1,-1,10000000000,0,21,0,3,6,11,2,1,2,1,0,64,0,41,0,0,1.36364,0,5
not,65,5,15,8,8,7,4,11,7,1,7,1,0.875,0.142857,10,1.9,0,9,0.444444,0.388889,2,1,1,-1,10000000000,0,21,0,3,6,10,2,1,2,1,0,64,0,45,0,0,1.4,0,5
not,77,7,15,12,11,10,1,14,4,2,3,2,0.363636,0.2,8,1.375,0,9,0.611111,0.555556,4,2,2,-1,10000000000,0,25,0,2,9,14,2,2,1.5,1,0,47.5,0,52,0,0,1.42857,0,7
not,73,7,14,11,10,10,1,13,4,1,3,1,0.4,0.1,8,1.375,0,9,0.555556,0.555556,4,2,2,-1,10000000000,0,23,0,1,9,13,2,2,1.5,1,0,47.5,0,59,0,0,1.46154,0,7
not,79,6,17,15,10,12,1,16,7,3,4,3,0.7,0.25,7,1.57143,0,9,0.555556,0.666667,4,3,1,-1,10000000000,0,23,0,3,7,12,2,2,1.5,1,0,47.5,0,65,0,0,1.41667,0,6
not,74,6,14,12,11,10,1,13,3,2,3,2,0.272727,0.2,8,1.375,0,9,0.611111,0.555556,4,2,2,-1,10000000000,0,23,0,2,8,13,2,2,1.5,1,0,47.5,0,71,0,0,1.46154,0,7
not,70,6,13,11,10,10,1,12,3,1,3,1,0.3,0.1,8,1.375,0,9,0.555556,0.555556,4,2,2,-1,10000000000,0,21,0,1,8,12,2,2,1.5,1,0,47.5,0,77,0,0,1.5,0,7
not,76,5,16,15,9,12,1,15,7,3,4,3,0.777778,0.25,7,1.57143,0,9,0.5,0.666667,4,3,1,-1,10000000000,0,21,0,3,6,11,2,2,1.5,1,0,47.5,0,82,0,0,1.45455,0,6
not,65,5,15,8,8,7,4,11,7,1,7,1,0.875,0.142857,10,1.9,0,9,0.444444,0.388889,2,1,1,-1,10000000000,0,21,0,3,6,10,2,1,2,1,0,64,0,86,0,0,1.4,0,5
not,63,5,15,8,8,7,4,11,7,1,7,1,0.875,0.142857,9,1.88889,0,9,0.444444,0.388889,2,1,1,-1,10000000000,0,21,0,3,6,9,2,1,2,1,0,64,0,90,0,0,1.44444,0,5
not,77,7,15,12,11,10,1,14,4,2,3,2,0.363636,0.2,8,1.375,0,9,0.611111,0.555556,4,2,2,-1,10000000000,0,25,0,2,9,14,2,2,1.5,1,0,47.5,0,97,0,0,1.42857,0,7
not,73,7,14,11,10,10,1,13,4,1,3,1,0.4,0.1,8,1.375,0,9,0.555556,0.555556,4,2,2,-1,10000000000,0,23,0,1,9,13,2,2,1.5,1,0,47.5,0,104,0,0,1.46154,0,7
not,79,6,17,15,10,12,1,16,7,3,4,3,0.7,0.25,7,1.57143,0,9,0.555556,0.666667,4,3,1,-1,10000000000,0,23,0,3,7,12,2,2,1.5,1,0,47.5,0,110,0,0,1.41667,0,6
not,74,6,14,12,11,10,1,13,3,2,3,2,0.272727,0.2,8,1.375,0,9,0.611111,0.555556,4,2,2,-1,10000000000,0,23,0,2,8,13,2,2,1.5,1,0,47.5,0,116,0,0,1.46154,0,7
not,70,6,13,11,10,10,1,12,3,1,3,1,0.3,0.1,8,1.375,0,9,0.555556,0.555556,4,2,2,-1,10000000000,0,21,0,1,8,12,2,2,1.5,1,0,47.5,0,122,0,0,1.5,0,7
not,76,5,16,15,9,12,1,15,7,3,4,3,0.777778,0.25,7,1.57143,0,9,0.5,0.666667,4,3,1,-1,10000000000,0,21,0,3,6,11,2,2,1.5,1,0,47.5,0,127,0,0,1.45455,0,6
not,65,5,15,8,8,7,4,11,7,1,7,1,0.875,0.142857,10,1.9,0,9,0.444444,0.388889,2,1,1,-1,10000000000,0,21,0,3,6,10,2,1,2,1,0,64,0,131,0,0,1.4,0,5
not,63,5,15,8,8,7,4,11,7,1,7,1,0.875,0.142857,9,1.88889,0,9,0.444444,0.388889,2,1,1,-1,10000000000,0,21,0,3,6,9,2,1,2,1,0,64,0,135,0,0,1.44444,0,5
not,75,7,15,12,11,10,1,14,4,2,3,2,0.363636,0.2,7,1.28571,0,9,0.611111,0.555556,4,2,2,-1,10000000000,0,25,0,2,9,13,2,2,1.5,1,0,47.5,0,142,0,0,1.46154,0,7
not,71,7,14,11,10,10,1,13,4,1,3,1,0.4,0.1,7,1.28571,0,9,0.555556,0.555556,4,2,2,-1,10000000000,0,23,0,1,9,12,2,2,1.5,1,0,47.5,0,149,0,0,1.5,0,7
not,77,6,17,15,10,12,1,16,7,3,4,3,0.7,0.25,6,1.5,0,9,0.555556,0.666667,4,3,1,-1,10000000000,0,23,0,3,7,11,2,2,1.5,1,0,47.5,0,155,0,0,1.45455,0,6
not,72,6,14,12,11,10,1,13,3,2,3,2,0.272727,0.2,7,1.28571,0,9,0.611111,0.555556,4,2,2,-1,10000000000,0,23,0,2,8,12,2,2,1.5,1,0,47.5,0,161,0,0,1.5,0,7
not,68,6,13,11,10,10,1,12,3,1,3,1,0.3,0.1,7,1.28571,0,9,0.555556,0.555556,4,2,2,-1,10000000000,0,21,0,1,8,11,2,2,1.5,1,0,47.5,0,167,0,0,1.54545,0,7
not,74,5,16,15,9,12,1,15,7,3,4,3,0.777778,0.25,6,1.5,0,9,0.5,0.666667,4,3,1,-1,10000000000,0,21,0,3,6,10,2,2,1.5,1,0,47.5,0,172,0,0,1.5,0,6
not,63,5,15,8,8,7,4,11,7,1,7,1,0.875,0.142857,9,1.88889,0,9,0.444444,0.388889,2,1,1,-1,10000000000,0,21,0,3,6,9,2,1,2,1,0,64,0,176,0,0,1.44444,0,5
not,61,5,15,8,8,7,4,11,7,1,7,1,0.875,0.142857,8,1.875,0,9,0.444444,0.388889,2,1,1,-1,10000000000,0,21,0,3,6,8,2,1,2,1,0,64,0,180,0,0,1.5,0,5
not,77,7,15,12,11,10,1,14,4,2,3,2,0.363636,0.2,8,1.375,0,9,0.611111,0.555556,4,2,2,-1,10000000000,0,25,0,2,9,14,2,2,1.5,1,0,47.5,0,187,0,0,1.42857,0,7
not,73,7,14,11,10,10,1,13,4,1,3,1,0.4,0.1,8,1.375,0,9,0.555556,0.555556,4,2,2,-1,10000000000,0,23,0,1,9,13,2,2,1.5,1,0,47.5,0,194,0,0,1.46154,0,7
not,79,6,17,15,10,12,1,16,7,3,4,3,0.7,0.25,7,1.57143,0,9,0.555556,0.666667,4,3,1,-1,10000000000,0,23,0,3,7,12,2,2,1.5,1,0,47.5,0,200,0,0,1.41667,0,6
not,74,6,14,12,11,10,1,13,3,2,3,2,0.272727,0.2,8,1.375,0,9,0.611111,0.555556,4,2,2,-1,10000000000,0,23,0,2,8,13,2,2,1.5,1,0,47.5,0,206,0,0,1.46154,0,7
not,70,6,13,11,10,10,1,12,3,1,3,1,0.3,0.1,8,1.375,0,9,0.555556,0.555556,4,2,2,-1,10000000000,0,21,0,1,8,12,2,2,1.5,1,0,47.5,0,212,0,0,1.5,0,7
not,76,5,16,15,9,12,1,15,7,3,4,3,0.777778,0.25,7,1.57143,0,9,0.5,0.666667,4,3,1,-1,10000000000,0,21,0,3,6,11,2,2,1.5,1,0,47.5,0,217,0,0,1.45455,0,6
not,65,5,15,8,8,7,4,11,7,1,7,1,0.875,0.142857,10,1.9,0,9,0.444444,0.388889,2,1,1,-1,10000000000,0,21,0,3,6,10,2,1,2,1,0,64,0,221,0,0,1.4,0,5
not,63,5,15,8,8,7,4,11,7,1,7,1,0.875,0.142857,9,1.88889,0,9,0.444444,0.388889,2,1,1,-1,10000000000,0,21,0,3,6,9,2,1,2,1,0,64,0,225,0,0,1.44444,0,5
not,75,7,15,12,11,10,1,14,4,2,3,2,0.363636,0.2,7,1.28571,0,9,0.611111,0.555556,4,2,2,-1,10000000000,0,25,0,2,9,13,2,2,1.5,1,0,47.5,0,232,0,0,1.46154,0,7
not,71,7,14,11,10,10,1,13,4,1,3,1,0.4,0.1,7,1.28571,0,9,0.555556,0.555556,4,2,2,-1,10000000000,0,23,0,1,9,12,2,2,1.5,1,0,47.5,0,239,0,0,1.5,0,7
not,77,6,17,15,10,12,1,16,7,3,4,3,0.7,0.25,6,1.5,0,9,0.555556,0.666667,4,3,1,-1,10000000000,0,23,0,3,7,11,2,2,1.5,1,0,47.5,0,245,0,0,1.45455,0,6
not,72,6,14,12,11,10,1,13,3,2,3,2,0.272727,0.2,7,1.28571,0,9,0.611111,0.555556,4,2,2,-1,10000000000,0,23,0,2,8,12,2,2,1.5,1,0,47.5,0,251,0,0,1.5,0,7
not,68,6,13,11,10,10,1,12,3,1,3,1,0.3,0.1,7,1.28571,0,9,0.555556,0.555556,4,2,2,-1,10000000000,0,21,0,1,8,11,2,2,1.5,1,0,47.5,0,257,0,0,1.54545,0,7
not,74,5,16,15,9,12,1,15,7,3,4,3,0.777778,0.25,6,1.5,0,9,0.5,0.666667,4,3,1,-1,10000000000,0,21,0,3,6,10,2,2,1.5,1,0,47.5,0,262,0,0,1.5,0,6
not,63,5,15,8,8,7,4,11,7,1,7,1,0.875,0.142857,9,1.88889,0,9,0.444444,0.388889,2,1,1,-1,10000000000,0,21,0,3,6,9,2,1,2,1,0,64,0,266,0,0,1.44444,0,5
not,61,5,15,8,8,7,4,11,7,1,7,1,0.875,0.142857,8,1.875,0,9,0.444444,0.388889,2,1,1,-1,10000000000,0,21,0,3,6,8,2,1,2,1,0,64,0,270,0,0,1.5,0,5
not,75,7,15,12,11,10,1,14,4,2,3,2,0.363636,0.2,7,1.28571,0,9,0.611111,0.555556,4,2,2,-1,10000000000,0,25,0,2,9,13,2,2,1.5,1,0,47.5,0,277,0,0,1.46154,0,7
not,71,7,14,11,10,10,1,13,4,1,3,1,0.4,0.1,7,1.28571,0,9,0.555556,0.555556,4,2,2,-1,10000000000,0,23,0,1,9,12,2,2,1.5,1,0,47.5,0,284,0,0,1.5,0,7
not,77,6,17,15,10,12,1,16,7,3,4,3,0.7,0.25,6,1.5,0,9,0.555556,0.666667,4,3,1,-1,10000000000,0,23,0,3,7,11,2,2,1.5,1,0,47.5,0,290,0,0,1.45455,0,6
not,72,6,14,12,11,10,1,13,3,2,3,2,0.272727,0.2,7,1.28571,0,9,0.611111,0.555556,4,2,2,-1,10000000000,0,23,0,2,8,12,2,2,1.5,1,0,47.5,0,296,0,0,1.5,0,7
not,68,6,13,11,10,10,1,12,3,1,3,1,0.3,0.1,7,1.28571,0,9,0.555556,0.555556,4,2,2,-1,10000000000,0,21,0,1,8,11,2,2,1.5,1,0,47.5,0,302,0,0,1.54545,0,7
not,74,5,16,15,9,12,1,15,7,3,4,3,0.777778,0.25,6,1.5,0,9,0.5,0.666667,4,3,1,-1,10000000000,0,21,0,3,6,10,2,2,1.5,1,0,47.5,0,307,0,0,1.5,0,6
not,63,5,15,8,8,7,4,11,7,1,7,1,0.875,0.142857,9,1.88889,0,9,0.444444,0.388889,2,1,1,-1,10000000000,0,21,0,3,6,9,2,1,2,1,0,64,0,311,0,0,1.44444,0,5
not,61,5,15,8,8,7,4,11,7,1,7,1,0.875,0.142857,8,1.875,0,9,0.444444,0.388889,2,1,1,-1,10000000000,0,21,0,3,6,8,2,1,2,1,0,64,0,315,0,0,1.5,0,5
not,73,7,15,12,11,10,1,14,4,2,3,2,0.363636,0.2,6,1.16667,0,9,0.611111,0.555556,4,2,2,-1,10000000000,0,25,0,2,9,12,2,2,1.5,1,0,47.5,0,322,0,0,1.5,0,7
not,69,7,14,11,10,10,1,13,4,1,3,1,0.4,0.1,6,1.16667,0,9,0.555556,0.555556,4,2,2,-1,10000000000,0,23,0,1,9,11,2,2,1.5,1,0,47.5,0,329,0,0,1.54545,0,7
not,75,6,17,15,10,12,1,16,7,3,4,3,0.7,0.25,5,1.4,0,9,0.555556,0.666667,4,3,1,-1,10000000000,0,23,0,3,7,10,2,2,1.5,1,0,47.5,0,335,0,0,1.5,0,6
not,70,6,14,12,11,10,1,13,3,2,3,2,0.272727,0.2,6,1.16667,0,9,0.611111,0.555556,4,2,2,-1,10000000000,0,23,0,2,8,11,2,2,1.5,1,0,47.5,0,341,0,0,1.54545,0,7
not,66,6,13,11,10,10,1,12,3,1,3,1,0.3,0.1,6,1.16667,0,9,0.555556,0.555556,4,2,2,-1,10000000000,0,21,0,1,8,10,2,2,1.5,1,0,47.5,0,347,0,0,1.6,0,7
not,72,5,16,15,9,12,1,15,7,3,4,3,0.777778,0.25,5,1.4,0,9,0.5,0.666667,4,3,1,-1,10000000000,0,21,0,3,6,9,2,2,1.5,1,0,47.5,0,352,0,0,1.55556,0,6
not,61,5,15,8,8,7,4,11,7,1,7,1,0.875,0.142857,8,1.875,0,9,0.444444,0.388889,2,1,1,-1,10000000000,0,21,0,3,6,8,2,1,2,1,0,64,0,356,0,0,1.5,0,5
not,59,5,15,8,8,7,4,11,7,1,7,1,0.875,0.142857,7,1.85714,0,9,0.444444,0.388889,2,1,1,-1,10000000000,0,21,0,3,6,7,2,1,2,1,0,64,0,360,0,0,1.57143,0,5
not,47,2,9,7,7,4,1,8,2,3,1,3,0.285714,0.75,5,3.2,0,7,0.318182,0.181818,4,2,2,-1,10000000000,0,18,0,3,3,5,0,1,1,1,0,34,0,362,0,0,1.2,0,2
not,32,2,5,4,5,3,0,5,0,1,0,1,0,0.333333,4,3.75,0,7,0.227273,0.136364,2,1,1,-1,10000000000,0,9,0,0,3,4,0,1,1,1,0,34,0,364,0,0,1.25,0,2
not,45,3,7,9,4,7,0,7,3,2,1,2,0.75,0.285714,3,5,0,7,0.181818,0.318182,4,2,1,-1,10000000000,0,13,0,1,3,8,0,2,1.5,1,0,74,0,366,0,0,1.25,0,3
not,59,4,11,12,7,9,0,11,4,3,2,3,0.571429,0.333333,3,5,0,7,0.318182,0.409091,6,2,2,-1,10000000000,0,21,0,1,5,9,0,3,1.33333,1,0,55,0,368,0,0,1.22222,0,3
not,126,7,32,20,12,14,0,32,20,6,5,5,1.66667,0.428571,4,4.25,0,7,0.545455,0.636364,16,7,5,-1,10000000000,0,62,0,5,11,16,0,3,1.33333,1,0,55,0,371,0,0,1.375,0,7
not,120,7,30,19,12,14,0,30,18,5,5,4,1.5,0.357143,4,4.25,0,7,0.545455,0.636364,16,7,5,-1,10000000000,0,58,0,5,10,15,0,3,1.33333,1,0,55,0,374,0,0,1.4,0,7
not,124,7,32,20,12,14,0,32,20,6,5,5,1.66667,0.428571,3,5,0,7,0.545455,0.636364,16,7,5,-1,10000000000,0,62,0,5,11,15,0,3,1.33333,1,0,55,0,377,0,0,1.4,0,7
not,118,7,30,19,12,14,0,30,18,5,5,4,1.5,0.357143,3,5,0,7,0.545455,0.636364,16,7,5,-1,10000000000,0,58,0,5,10,14,0,3,1.33333,1,0,55,0,380,0,0,1.42857,0,7
not,117,6,31,18,12,14,0,31,19,4,5,4,1.58333,0.285714,3,5,0,7,0.545455,0.636364,16,7,5,-1,10000000000,0,59,0,4,10,13,0,3,1.33333,1,0,55,0,383,0,0,1.38462,0,6
not,111,6,29,17,12,14,0,29,17,3,5,3,1.41667,0.214286,3,5,0,7,0.545455,0.636364,16,7,5,-1,10000000000,0,55,0,4,9,12,0,3,1.33333,1,0,55,0,386,0,0,1.41667,0,6
not,29,2,3,7,3,6,0,3,0,1,0,1,0,0.166667,3,5,0,7,0.136364,0.272727,1,1,0,-1,10000000000,0,5,0,0,2,5,0,2,1.5,1,0,74,0,387,0,0,1.2,0,2
not,12,1,3,1,2,1,1,2,1,0,1,0,0.5,0,2,1.5,0,1,1,0.5,0,0,0,0,0,0,2,0,0,1,3,1,0,0,0,0,0,0,388,0,0,1,0,1
hot,9,1,2,1,1,1,0,2,1,0,1,0,1,0,1,1,0,1,0.5,0.5,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,389,0,0,1,0,1
hot,5,0,1,1,1,1,0,1,0,0,0,0,0,0,1,2,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,389,0,0,0,0,0
not,22,2,6,3,4,3,2,4,2,0,2,0,0.5,0,1,2,0,2,0.666667,0.5,1,0,1,-1,10000000000,0,6,0,1,2,5,1,0,0,0,0,0,0,390,0,0,1.2,0,2
